x[m], T[K]
70.761,300
70.765,300
70.7689,300
70.7729,300
70.7769,300
70.7809,300
70.7849,300
70.7889,300
70.7929,300
70.7969,300
70.8008,300
70.8048,300
70.8088,300
70.8128,300
70.8168,300
70.8208,300
70.8248,300
70.8288,300
70.8327,300
70.8367,300
70.8407,300
70.8447,300
70.8487,300
70.8527,300
70.8567,300
70.8607,300
70.8646,300
70.8686,300
70.8726,300
70.8766,300
70.8806,300
70.8846,300
70.8886,300
70.8926,300
70.8965,300
70.9005,300
70.9045,300
70.9085,300
70.9125,300
70.9165,300
70.9205,300
70.9245,300
70.9284,300
70.9324,300
70.9364,300
70.9404,300
70.9444,300
70.9484,300
70.9524,300
70.9564,300
70.9603,300
70.9643,300
70.9683,300
70.9723,300
70.9763,300
70.9803,300
70.9843,300
70.9883,300
70.9922,300
70.9962,300
71.0002,300
71.0042,300
71.0082,300
71.0122,300
71.0162,300
71.0202,300
71.0241,300
71.0281,300
71.0321,300
71.0361,300
71.0401,300
71.0441,300
71.0481,300
71.0521,300
71.056,300
71.06,300
71.064,300
71.068,300
71.072,300
71.076,300
71.08,300
71.084,300
71.0879,300
71.0919,300
71.0959,300
71.0999,300
71.1039,300
71.1079,300
71.1119,300
71.1159,300
71.1198,300
71.1238,300
71.1278,300
71.1318,300
71.1358,300
71.1398,300
71.1438,300
71.1478,300
71.1517,300
71.1557,300
71.1597,300
71.1637,300
71.1677,300
71.1717,300
71.1757,300
71.1797,300
71.1836,300
71.1876,300
71.1916,300
71.1956,300
71.1996,300
71.2036,300
71.2076,300
71.2116,300
71.2155,300
71.2195,300
71.2235,300
71.2275,300
71.2315,300
71.2355,300
71.2395,300
71.2435,300
71.2474,300
71.2514,300
71.2554,300
71.2594,300
71.2634,300
71.2674,300
71.2714,300
71.2754,300
71.2793,300
71.2833,300
71.2873,300
71.2913,300
71.2953,300
71.2993,300
71.3033,300
71.3073,300
71.3112,300
71.3152,300
71.3192,300
71.3232,300
71.3272,300
71.3312,300
71.3352,300
71.3392,300
71.3431,300
71.3471,300
71.3511,300
71.3551,300
71.3591,300
71.3631,300
71.3671,300
71.3711,300
71.375,300
71.379,300
71.383,300
71.387,300
71.391,300
71.395,300
71.399,300
71.403,300
71.4069,300
71.4109,300
71.4149,300
71.4189,300
71.4229,300
71.4269,300
71.4309,300
71.4349,300
71.4388,300
71.4428,300
71.4468,300
71.4508,300
71.4548,300
71.4588,300
71.4628,300
71.4668,300
71.4707,300
71.4747,300
71.4787,300
71.4827,300
71.4867,300
71.4907,300
71.4947,300
71.4987,300
71.5026,300
71.5066,300
71.5106,300
71.5146,300
71.5186,300
71.5226,300
71.5266,300
71.5306,300
71.5345,300
71.5385,300
71.5425,300
71.5465,300
71.5505,300
71.5545,300
71.5585,300
71.5625,300
71.5664,300
71.5704,300
71.5744,300
71.5784,300
71.5824,300
71.5864,300
71.5904,300
71.5944,300
71.5983,300
71.6023,300
71.6063,300
71.6103,300
71.6143,300
71.6183,300
71.6223,300
71.6263,300
71.6302,300
71.6342,300
71.6382,300
71.6422,300
71.6462,300
71.6502,300
71.6542,300
71.6582,300
71.6621,300
71.6661,300
71.6701,300
71.6741,300
71.6781,300
71.6821,300
71.6861,300
71.6901,300
71.694,300
71.698,300
71.702,300
71.706,300
71.71,300
71.714,300
71.718,300
71.722,300
71.7259,300
71.7299,300
71.7339,300
71.7379,300
71.7419,300
71.7459,300
71.7499,300
71.7539,300
71.7578,300
71.7618,300
71.7658,300
71.7698,300
71.7738,300
71.7778,300
71.7818,300
71.7858,300
71.7897,300
71.7937,300
71.7977,300
71.8017,300
71.8057,300
71.8097,300
71.8137,300
71.8177,300
71.8216,300
71.8256,300
71.8296,300
71.8336,300
71.8376,300
71.8416,300
71.8456,300
71.8496,300
71.8535,300
71.8575,300
71.8615,300
71.8655,300
71.8695,300
71.8735,300
71.8775,300
71.8815,300
71.8854,300
71.8894,300
71.8934,300
71.8974,300
71.9014,300
71.9054,300
71.9094,300
71.9134,300
71.9173,300
71.9213,300
71.9253,300
71.9293,300
71.9333,300
71.9373,300
71.9413,300
71.9453,300
71.9492,300
71.9532,300
71.9572,300
71.9612,300
71.9652,300
71.9692,300
71.9732,300
71.9772,300
71.9811,300
71.9851,300
71.9891,300
71.9931,300
71.9971,300
72.0011,300
72.0051,300
72.0091,300
72.013,300
72.017,300
72.021,300
72.025,300
72.029,300
72.033,300
72.037,300
72.041,300
72.0449,300
72.0489,300
72.0529,300
72.0569,300
72.0609,300
72.0649,300
72.0689,300
72.0729,300
72.0768,300
72.0808,300
72.0848,300
72.0888,300
72.0928,300
72.0968,300
72.1008,300
72.1048,300
72.1087,300
72.1127,300
72.1167,300
72.1207,300
72.1247,300
72.1287,300
72.1327,300
72.1367,300
72.1406,300
72.1446,300
72.1486,300
72.1526,300
72.1566,300
72.1606,300
72.1646,300
72.1686,300
72.1725,300
72.1765,300
72.1805,300
72.1845,300
72.1885,300
72.1925,300
72.1965,300
72.2005,300
72.2044,300
72.2084,300
72.2124,300
72.2164,300
72.2204,300
72.2244,300
72.2284,300
72.2324,300
72.2363,300
72.2403,300
72.2443,300
72.2483,300
72.2523,300
72.2563,300
72.2603,300
72.2643,300
72.2682,300
72.2722,300
72.2762,300
72.2802,300
72.2842,300
72.2882,300
72.2922,300
72.2962,300
72.3001,300
72.3041,300
72.3081,300
72.3121,300
72.3161,300
72.3201,300
72.3241,300
72.3281,300
72.332,300
72.336,300
72.34,300
72.344,300
72.348,300
72.352,300
72.356,300
72.36,300
72.3639,300
72.3679,300
72.3719,300
72.3759,300
72.3799,300
72.3839,300
72.3879,300
72.3919,300
72.3958,300
72.3998,300
72.4038,300
72.4078,300
72.4118,300
72.4158,300
72.4198,300
72.4238,300
72.4277,300
72.4317,300
72.4357,300
72.4397,300
72.4437,300
72.4477,300
72.4517,300
72.4557,300
72.4596,300
72.4636,300
72.4676,300
72.4716,300
72.4756,300
72.4796,300
72.4836,300
72.4876,300
72.4915,300
72.4955,300
72.4995,300
72.5035,300
72.5075,300
72.5115,300
72.5155,300
72.5195,300
72.5234,300
72.5274,300
72.5314,300
72.5354,300
72.5394,300
72.5434,300
72.5474,300
72.5514,300
72.5553,300
72.5593,300
72.5633,300
72.5673,300
72.5713,300
72.5753,300
72.5793,300
72.5833,300
72.5872,300
72.5912,300
72.5952,300
72.5992,300
72.6032,300
72.6072,300
72.6112,300
72.6152,300
72.6191,300
72.6231,300
72.6271,300
72.6311,300
72.6351,300
72.6391,300
72.6431,300
72.6471,300
72.651,300
72.655,300
72.659,300
72.663,300
72.667,300
72.671,300
72.675,300
72.679,300
72.6829,300
72.6869,300
72.6909,300
72.6949,300
72.6989,300
72.7029,300
72.7069,300
72.7109,300
72.7148,300
72.7188,300
72.7228,300
72.7268,300
72.7308,300
72.7348,300
72.7388,300
72.7428,300
72.7467,300
72.7507,300
72.7547,300
72.7587,300
72.7627,300
72.7667,300
72.7707,300
72.7747,300
72.7786,300
72.7826,300
72.7866,300
72.7906,300
72.7946,300
72.7986,300
72.8026,300
72.8066,300
72.8105,300
72.8145,300
72.8185,300
72.8225,300
72.8265,300
72.8305,300
72.8345,300
72.8385,300
72.8424,300
72.8464,300
72.8504,300
72.8544,300
72.8584,300
72.8624,300
72.8664,300
72.8704,300
72.8743,300
72.8783,300
72.8823,300
72.8863,300
72.8903,300
72.8943,300
72.8983,300
72.9023,300
72.9062,300
72.9102,300
72.9142,300
72.9182,300
72.9222,300
72.9262,300
72.9302,300
72.9342,300
72.9381,300
72.9421,300
72.9461,300
72.9501,300
72.9541,300
72.9581,300
72.9621,300
72.9661,300
72.97,300
72.974,300
72.978,300
72.982,300
72.986,300
72.99,300
72.994,300
72.998,300
73.0019,300
73.0059,300
73.0099,300
73.0139,300
73.0179,300
73.0219,300
73.0259,300
73.0299,300
73.0338,300
73.0378,300
73.0418,300
73.0458,300
73.0498,300
73.0538,300
73.0578,300
73.0618,300
73.0657,300
73.0697,300
73.0737,300
73.0777,300
73.0817,300
73.0857,300
73.0897,300
73.0937,300
73.0976,300
73.1016,300
73.1056,300
73.1096,300
73.1136,300
73.1176,300
73.1216,300
73.1256,300
73.1295,300
73.1335,300
73.1375,300
73.1415,300
73.1455,300
73.1495,300
73.1535,300
73.1575,300
73.1614,300
73.1654,300
73.1694,300
73.1734,300
73.1774,300
73.1814,300
73.1854,300
73.1894,300
73.1933,300
73.1973,300
73.2013,300
73.2053,300
73.2093,300
73.2133,300
73.2173,300
73.2213,300
73.2252,300
73.2292,300
73.2332,300
73.2372,300
73.2412,300
73.2452,300
73.2492,300
73.2532,300
73.2571,300
73.2611,300
73.2651,300
73.2691,300
73.2731,300
73.2771,300
73.2811,300
73.2851,300
73.289,300
73.293,300
73.297,300
73.301,300
73.305,300
73.309,300
73.313,300
73.317,300
73.3209,300
73.3249,300
73.3289,300
73.3329,300
73.3369,300
73.3409,300
73.3449,300
73.3489,300
73.3528,300
73.3568,300
73.3608,300
73.3648,300
73.3688,300
73.3728,300
73.3768,300
73.3808,300
73.3847,300
73.3887,300
73.3927,300
73.3967,300
73.4007,300
73.4047,300
73.4087,300
73.4127,300
73.4166,300
73.4206,300
73.4246,300
73.4286,300
73.4326,300
73.4366,300
73.4406,300
73.4446,300
73.4485,300
73.4525,300
73.4565,300
73.4605,300
73.4645,300
73.4685,300
73.4725,300
73.4765,300
73.4804,300
73.4844,300
73.4884,300
73.4924,300
73.4964,300
73.5004,300
73.5044,300
73.5084,300
73.5123,300
73.5163,300
73.5203,300
73.5243,300
73.5283,300
73.5323,300
73.5363,300
73.5403,300
73.5442,300
73.5482,300
73.5522,300
73.5562,300
73.5602,300
73.5642,300
73.5682,300
73.5722,300
73.5761,300
73.5801,300
73.5841,300
73.5881,300
73.5921,300
73.5961,300
73.6001,300
73.6041,300
73.608,300
73.612,300
73.616,300
73.62,300
73.624,300
73.628,300
73.632,300
73.636,300
73.6399,300
73.6439,300
73.6479,300
73.6519,300
73.6559,300
73.6599,300
73.6639,300
73.6679,300
73.6718,300
73.6758,300
73.6798,300
73.6838,300
73.6878,300
73.6918,300
73.6958,300
73.6998,300
73.7037,300
73.7077,300
73.7117,300
73.7157,300
73.7197,300
73.7237,300
73.7277,300
73.7317,300
73.7356,300
73.7396,300
73.7436,300
73.7476,300
73.7516,300
73.7556,300
73.7596,300
73.7636,300
73.7675,300
73.7715,300
73.7755,300
73.7795,300
73.7835,300
73.7875,300
73.7915,300
73.7955,300
73.7994,300
73.8034,300
73.8074,300
73.8114,300
73.8154,300
73.8194,300
73.8234,300
73.8274,300
73.8313,300
73.8353,300
73.8393,300
73.8433,300
73.8473,300
73.8513,300
73.8553,300
73.8593,300
73.8632,300
73.8672,300
73.8712,300
73.8752,300
73.8792,300
73.8832,300
73.8872,300
73.8912,300
73.8951,300
73.8991,300
73.9031,300
73.9071,300
73.9111,300
73.9151,300
73.9191,300
73.9231,300
73.927,300
73.931,300
73.935,300
73.939,300
73.943,300
73.947,300
73.951,300
73.955,300
73.9589,300
73.9629,300
73.9669,300
73.9709,300
73.9749,300
73.9789,300
73.9829,300
73.9869,300
73.9908,300
73.9948,300
73.9988,300
74.0028,300
74.0068,300
74.0108,300
74.0148,300
74.0188,300
74.0227,300
74.0267,300
74.0307,300
74.0347,300
74.0387,300
74.0427,300
74.0467,300
74.0507,300
74.0546,300
74.0586,300
74.0626,300
74.0666,300
74.0706,300
74.0746,300
74.0786,300
74.0826,300
74.0865,300
74.0905,300
74.0945,300
74.0985,300
74.1025,300
74.1065,300
74.1105,300
74.1145,300
74.1184,300
74.1224,300
74.1264,300
74.1304,300
74.1344,300
74.1384,300
74.1424,300
74.1464,300
74.1503,300
74.1543,300
74.1583,300
74.1623,300
74.1663,300
74.1703,300
74.1743,300
74.1783,300
74.1822,300
74.1862,300
74.1902,300
74.1942,300
74.1982,300
74.2022,300
74.2062,300
74.2102,300
74.2141,300
74.2181,300
74.2221,300
74.2261,300
74.2301,300
74.2341,300
74.2381,300
74.2421,300
74.246,300
74.25,300
74.254,300
74.258,300
74.262,300
74.266,300
74.27,300
74.274,300
74.2779,300
74.2819,300
74.2859,300
74.2899,300
74.2939,300
74.2979,300
74.3019,300
74.3059,300
74.3098,300
74.3138,300
74.3178,300
74.3218,300
74.3258,300
74.3298,300
74.3338,300
74.3378,300
74.3417,300
74.3457,300
74.3497,300
74.3537,300
74.3577,300
74.3617,300
74.3657,300
74.3697,300
74.3736,300
74.3776,300
74.3816,300
74.3856,300
74.3896,300
74.3936,300
74.3976,300
74.4016,300
74.4055,300
74.4095,300
74.4135,300
74.4175,300
74.4215,300
74.4255,300
74.4295,300
74.4335,300
74.4374,300
74.4414,300
74.4454,300
74.4494,300
74.4534,300
74.4574,300
74.4614,300
74.4654,300
74.4693,300
74.4733,300
74.4773,300
74.4813,300
74.4853,300
74.4893,300
74.4933,300
74.4973,300
74.5012,300
74.5052,300
74.5092,300
74.5132,300
74.5172,300
74.5212,300
74.5252,300
74.5292,300
74.5331,300
74.5371,300
74.5411,300
74.5451,300
74.5491,300
74.5531,300
74.5571,300
74.5611,300
74.565,300
74.569,300
74.573,300
74.577,300
74.581,300
74.585,300
74.589,300
74.593,300
74.5969,300
74.6009,300
74.6049,300
74.6089,300
74.6129,300
74.6169,300
74.6209,300
74.6249,300
74.6288,300
74.6328,300
74.6368,300
74.6408,300
74.6448,300
74.6488,300
74.6528,300
74.6568,300
74.6607,300
74.6647,300
74.6687,300
74.6727,300
74.6767,300
74.6807,300
74.6847,300
74.6887,300
74.6926,300
74.6966,300
74.7006,300
74.7046,300
74.7086,300
74.7126,300
74.7166,300
74.7206,300
74.7245,300
74.7285,300
74.7325,300
74.7365,300
74.7405,300
74.7445,300
74.7485,300
74.7525,300
74.7564,300
74.7604,300
74.7644,300
74.7684,300
74.7724,300
74.7764,300
74.7804,300
74.7844,300
74.7883,300
74.7923,300
74.7963,300
74.8003,300
74.8043,300
74.8083,300
74.8123,300
74.8163,300
74.8202,300
74.8242,300
74.8282,300
74.8322,300
74.8362,300
74.8402,300
74.8442,300
74.8482,300
74.8521,300
74.8561,300
74.8601,300
74.8641,300
74.8681,300
74.8721,300
74.8761,300
74.8801,300
74.884,300
74.888,300
74.892,300
74.896,300
74.9,300
74.904,300
74.908,300
74.912,300
74.9159,300
74.9199,300
74.9239,300
74.9279,300
74.9319,300
74.9359,300
74.9399,300
74.9439,300
74.9478,300
74.9518,300
74.9558,300
74.9598,300
74.9638,300
74.9678,300
74.9718,300
74.9758,300
74.9797,300
74.9837,300
74.9877,300
74.9917,300
74.9957,300
74.9997,300
75.0037,300
75.0077,300
75.0116,300
75.0156,300
75.0196,300
75.0236,300
75.0276,300
75.0316,300
75.0356,300
75.0396,300
75.0435,300
75.0475,300
75.0515,300
75.0555,300
75.0595,300
75.0635,300
75.0675,300
75.0715,300
75.0754,300
75.0794,300
75.0834,300
75.0874,300
75.0914,300
75.0954,300
75.0994,300
75.1034,300
75.1073,300
75.1113,300
75.1153,300
75.1193,300
75.1233,300
75.1273,300
75.1313,300
75.1353,300
75.1392,300
75.1432,300
75.1472,300
75.1512,300
75.1552,300
75.1592,300
75.1632,300
75.1672,300
75.1711,300
75.1751,300
75.1791,300
75.1831,300
75.1871,300
75.1911,300
75.1951,300
75.1991,300
75.203,300
75.207,300
75.211,300
75.215,300
75.219,300
75.223,300
75.227,300
75.231,300
75.2349,300
75.2389,300
75.2429,300
75.2469,300
75.2509,300
75.2549,300
75.2589,300
75.2629,300
75.2668,300
75.2708,300
75.2748,300
75.2788,300
75.2828,300
75.2868,300
75.2908,300
75.2948,300
75.2987,300
75.3027,300
75.3067,300
75.3107,300
75.3147,300
75.3187,300
75.3227,300
75.3267,300
75.3306,300
75.3346,300
75.3386,300
75.3426,300
75.3466,300
75.3506,300
75.3546,300
75.3586,300
75.3625,300
75.3665,300
75.3705,300
75.3745,300
75.3785,300
75.3825,300
75.3865,300
75.3905,300
75.3944,300
75.3984,300
75.4024,300
75.4064,300
75.4104,300
75.4144,300
75.4184,300
75.4224,300
75.4263,300
75.4303,300
75.4343,300
75.4383,300
75.4423,300
75.4463,300
75.4503,300
75.4543,300
75.4582,300
75.4622,300
75.4662,300
75.4702,300
75.4742,300
75.4782,300
75.4822,300
75.4862,300
75.4901,300
75.4941,300
75.4981,300
75.5021,300
75.5061,300
75.5101,300
75.5141,300
75.5181,300
75.522,300
75.526,300
75.53,300
75.534,300
75.538,300
75.542,300
75.546,300
75.55,300
75.5539,300
75.5579,300
75.5619,300
75.5659,300
75.5699,300
75.5739,300
75.5779,300
75.5819,300
75.5858,300
75.5898,300
75.5938,300
75.5978,300
75.6018,300
75.6058,300
75.6098,300
75.6138,300
75.6177,300
75.6217,300
75.6257,300
75.6297,300
75.6337,300
75.6377,300
75.6417,300
75.6457,300
75.6496,300
75.6536,300
75.6576,300
75.6616,300
75.6656,300
75.6696,300
75.6736,300
75.6776,300
75.6815,300
75.6855,300
75.6895,300
75.6935,300
75.6975,300
75.7015,300
75.7055,300
75.7095,300
75.7134,300
75.7174,300
75.7214,300
75.7254,300
75.7294,300
75.7334,300
75.7374,300
75.7414,300
75.7453,300
75.7493,300
75.7533,300
75.7573,300
75.7613,300
75.7653,300
75.7693,300
75.7733,300
75.7772,300
75.7812,300
75.7852,300
75.7892,300
75.7932,300
75.7972,300
75.8012,300
75.8052,300
75.8091,300
75.8131,300
75.8171,300
75.8211,300
75.8251,300
75.8291,300
75.8331,300
75.8371,300
75.841,300
75.845,300
75.849,300
75.853,300
75.857,300
75.861,300
75.865,300
75.869,300
75.8729,300
75.8769,300
75.8809,300
75.8849,300
75.8889,300
75.8929,300
75.8969,300
75.9009,300
75.9048,300
75.9088,300
75.9128,300
75.9168,300
75.9208,300
75.9248,300
75.9288,300
75.9328,300
75.9367,300
75.9407,300
75.9447,300
75.9487,300
75.9527,300
75.9567,300
75.9607,300
75.9647,300
75.9686,300
75.9726,300
75.9766,300
75.9806,300
75.9846,300
75.9886,300
75.9926,300
75.9966,300
76.0005,300
76.0045,300
76.0085,300
76.0125,300
76.0165,300
76.0205,300
76.0245,300
76.0285,300
76.0324,300
76.0364,300
76.0404,300
76.0444,300
76.0484,300
76.0524,300
76.0564,300
76.0604,300
76.0643,300
76.0683,300
76.0723,300
76.0763,300
76.0803,300
76.0843,300
76.0883,300
76.0923,300
76.0962,300
76.1002,300
76.1042,300
76.1082,300
76.1122,300
76.1162,300
76.1202,300
76.1242,300
76.1281,300
76.1321,300
76.1361,300
76.1401,300
76.1441,300
76.1481,300
76.1521,300
76.1561,300
76.16,300
76.164,300
76.168,300
76.172,300
76.176,300
76.18,300
76.184,300
76.188,300
76.1919,300
76.1959,300
76.1999,300
76.2039,300
76.2079,300
76.2119,300
76.2159,300
76.2199,300
76.2238,300
76.2278,300
76.2318,300
76.2358,300
76.2398,300
76.2438,300
76.2478,300
76.2518,300
76.2557,300
76.2597,300
76.2637,300
76.2677,300
76.2717,300
76.2757,300
76.2797,300
76.2837,300
76.2876,300
76.2916,300
76.2956,300
76.2996,300
76.3036,300
76.3076,300
76.3116,300
76.3156,300
76.3195,300
76.3235,300
76.3275,300
76.3315,300
76.3355,300
76.3395,300
76.3435,300
76.3475,300
76.3514,300
76.3554,300
76.3594,300
76.3634,300
76.3674,300
76.3714,300
76.3754,300
76.3794,300
76.3833,300
76.3873,300
76.3913,300
76.3953,300
76.3993,300
76.4033,300
76.4073,300
76.4113,300
76.4152,300
76.4192,300
76.4232,300
76.4272,300
76.4312,300
76.4352,300
76.4392,300
76.4432,300
76.4471,300
76.4511,300
76.4551,300
76.4591,300
76.4631,300
76.4671,300
76.4711,300
76.4751,300
76.479,300
76.483,300
76.487,300
76.491,300
76.495,300
76.499,300
76.503,300
76.507,300
76.5109,300
76.5149,300
76.5189,300
76.5229,300
76.5269,300
76.5309,300
76.5349,300
76.5389,300
76.5428,300
76.5468,300
76.5508,300
76.5548,300
76.5588,300
76.5628,300
76.5668,300
76.5708,300
76.5747,300
76.5787,300
76.5827,300
76.5867,300
76.5907,300
76.5947,300
76.5987,300
76.6027,300
76.6066,300
76.6106,300
76.6146,300
76.6186,300
76.6226,300
76.6266,300
76.6306,300
76.6346,300
76.6385,300
76.6425,300
76.6465,300
76.6505,300
76.6545,300
76.6585,300
76.6625,300
76.6665,300
76.6704,300
76.6744,300
76.6784,300
76.6824,300
76.6864,300
76.6904,300
76.6944,300
76.6984,300
76.7023,300
76.7063,300
76.7103,300
76.7143,300
76.7183,300
76.7223,300
76.7263,300
76.7303,300
76.7342,300
76.7382,300
76.7422,300
76.7462,300
76.7502,300
76.7542,300
76.7582,300
76.7622,300
76.7661,300
76.7701,300
76.7741,300
76.7781,300
76.7821,300
76.7861,300
76.7901,300
76.7941,300
76.798,300
76.802,300
76.806,300
76.81,300
76.814,300
76.818,300
76.822,300
76.826,300
76.8299,300
76.8339,300
76.8379,300
76.8419,300
76.8459,300
76.8499,300
76.8539,300
76.8579,300
76.8618,300
76.8658,300
76.8698,300
76.8738,300
76.8778,300
76.8818,300
76.8858,300
76.8898,300
76.8937,300
76.8977,300
76.9017,300
76.9057,300
76.9097,300
76.9137,300
76.9177,300
76.9217,300
76.9256,300
76.9296,300
76.9336,300
76.9376,300
76.9416,300
76.9456,300
76.9496,300
76.9536,300
76.9575,300
76.9615,300
76.9655,300
76.9695,300
76.9735,300
76.9775,300
76.9815,300
76.9855,300
76.9894,300
76.9934,300
76.9974,300
77.0014,300
77.0054,300
77.0094,300
77.0134,300
77.0174,300
77.0213,300
77.0253,300
77.0293,300
77.0333,300
77.0373,300
77.0413,300
77.0453,300
77.0493,300
77.0532,300
77.0572,300
77.0612,300
77.0652,300
77.0692,300
77.0732,300
77.0772,300
77.0812,300
77.0851,300
77.0891,300
77.0931,300
77.0971,300
77.1011,300
77.1051,300
77.1091,300
77.1131,300
77.117,300
77.121,300
77.125,300
77.129,300
77.133,300
77.137,300
77.141,300
77.145,300
77.1489,300
77.1529,300
77.1569,300
77.1609,300
77.1649,300
77.1689,300
77.1729,300
77.1769,300
77.1808,300
77.1848,300
77.1888,300
77.1928,300
77.1968,300
77.2008,300
77.2048,300
77.2088,300
77.2127,300
77.2167,300
77.2207,300
77.2247,300
77.2287,300
77.2327,300
77.2367,300
77.2407,300
77.2446,300
77.2486,300
77.2526,300
77.2566,300
77.2606,300
77.2646,300
77.2686,300
77.2726,300
77.2765,300
77.2805,300
77.2845,300
77.2885,300
77.2925,300
77.2965,300
77.3005,300
77.3045,300
77.3084,300
77.3124,300
77.3164,300
77.3204,300
77.3244,300
77.3284,300
77.3324,300
77.3364,300
77.3403,300
77.3443,300
77.3483,300
77.3523,300
77.3563,300
77.3603,300
77.3643,300
77.3683,300
77.3722,300
77.3762,300
77.3802,300
77.3842,300
77.3882,300
77.3922,300
77.3962,300
77.4002,300
77.4041,300
77.4081,300
77.4121,300
77.4161,300
77.4201,300
77.4241,300
77.4281,300
77.4321,300
77.436,300
77.44,300
77.444,300
77.448,300
77.452,300
77.456,300
77.46,300
77.464,300
77.4679,300
77.4719,300
77.4759,300
77.4799,300
77.4839,300
77.4879,300
77.4919,300
77.4959,300
77.4998,300
77.5038,300
77.5078,300
77.5118,300
77.5158,300
77.5198,300
77.5238,300
77.5278,300
77.5317,300
77.5357,300
77.5397,300
77.5437,300
77.5477,300
77.5517,300
77.5557,300
77.5597,300
77.5636,300
77.5676,300
77.5716,300
77.5756,300
77.5796,300
77.5836,300
77.5876,300
77.5916,300
77.5955,300
77.5995,300
77.6035,300
77.6075,300
77.6115,300
77.6155,300
77.6195,300
77.6235,300
77.6274,300
77.6314,300
77.6354,300
77.6394,300
77.6434,300
77.6474,300
77.6514,300
77.6554,300
77.6593,300
77.6633,300
77.6673,300
77.6713,300
77.6753,300
77.6793,300
77.6833,300
77.6873,300
77.6912,300
77.6952,300
77.6992,300
77.7032,300
77.7072,300
77.7112,300
77.7152,300
77.7192,300
77.7231,300
77.7271,300
77.7311,300
77.7351,300
77.7391,300
77.7431,300
77.7471,300
77.7511,300
77.755,300
77.759,300
77.763,300
77.767,300
