time,Twall,T1,P0,mdot,heff,sdot_mm_s,recession_mm,thickness_mm,mode,iter,Tw_stat,sdot_mm_s,dP01_Pa,dx_surf_m,k_surf
441.6,1996,1946.55,101325,0.01087,194.614,0.0428223,12.851,37.149,ABL,3,1997,0.0428223,2.00637,0.000375247,2.99057
441.8,1996,1946.56,101325,0.0108691,194.615,0.0428226,12.8595,37.1405,ABL,3,1997,0.0428226,2.00574,0.000375161,2.99057
442,1996,1946.57,101325,0.0108682,194.615,0.0428229,12.8681,37.1319,ABL,3,1997,0.0428229,2.00511,0.000375074,2.99057
442.2,1996,1946.58,101325,0.0108673,194.616,0.0428232,12.8767,37.1233,ABL,3,1997,0.0428232,2.00448,0.000374988,2.99057
442.4,1996,1946.59,101325,0.0108664,194.616,0.0428236,12.8852,37.1148,ABL,3,1997,0.0428236,2.00385,0.000374901,2.99057
442.6,1996,1946.6,101325,0.0108654,194.616,0.0428239,12.8938,37.1062,ABL,3,1997,0.0428239,2.00322,0.000374815,2.99057
442.8,1996,1946.62,101325,0.0108645,194.617,0.0428242,12.9024,37.0976,ABL,3,1997,0.0428242,2.00259,0.000374728,2.99057
443,1996,1946.63,101325,0.0108636,194.617,0.0428245,12.9109,37.0891,ABL,3,1997,0.0428245,2.00197,0.000374642,2.99057
443.2,1996,1946.64,101325,0.0108627,194.618,0.0428248,12.9195,37.0805,ABL,3,1997,0.0428248,2.00134,0.000374555,2.99057
443.4,1996,1946.65,101325,0.0108618,194.618,0.0428252,12.928,37.072,ABL,3,1997,0.0428252,2.00071,0.000374468,2.99057
443.6,1996,1946.66,101325,0.0108609,194.619,0.0428255,12.9366,37.0634,ABL,3,1997,0.0428255,2.00008,0.000374382,2.99057
443.8,1996,1946.67,101325,0.01086,194.619,0.0428258,12.9452,37.0548,ABL,3,1997,0.0428258,1.99945,0.000374295,2.99057
444,1996,1946.68,101325,0.0108591,194.62,0.0428261,12.9537,37.0463,ABL,3,1997,0.0428261,1.99882,0.000374209,2.99057
444.2,1996,1946.69,101325,0.0108582,194.62,0.0428264,12.9623,37.0377,ABL,3,1997,0.0428264,1.99819,0.000374122,2.99057
444.4,1996,1946.7,101325,0.0108572,194.62,0.0428267,12.9709,37.0291,ABL,3,1996.99,0.0428267,1.99756,0.000374036,2.99057
444.6,1996,1946.71,101325,0.0108563,194.621,0.042827,12.9794,37.0206,ABL,3,1996.99,0.042827,1.99693,0.000373949,2.99057
444.8,1996,1946.73,101325,0.0108554,194.621,0.0428273,12.988,37.012,ABL,3,1996.99,0.0428273,1.9963,0.000373863,2.99057
445,1996,1946.74,101325,0.0108545,194.622,0.0428277,12.9966,37.0034,ABL,3,1996.99,0.0428277,1.99567,0.000373776,2.99057
445.2,1996,1946.75,101325,0.0108536,194.622,0.042828,13.0051,36.9949,ABL,3,1996.99,0.042828,1.99504,0.00037369,2.99057
445.4,1996,1946.76,101325,0.0108527,194.623,0.0428283,13.0137,36.9863,ABL,3,1996.99,0.0428283,1.99441,0.000373603,2.99057
445.6,1996,1946.77,101325,0.0108518,194.623,0.0428286,13.0223,36.9777,ABL,3,1996.99,0.0428286,1.99378,0.000373517,2.99057
445.8,1996,1946.78,101325,0.0108509,194.624,0.0428289,13.0308,36.9692,ABL,3,1996.99,0.0428289,1.99316,0.00037343,2.99057
446,1996,1946.79,101325,0.0108499,194.624,0.0428292,13.0394,36.9606,ABL,3,1996.99,0.0428292,1.99253,0.000373344,2.99057
446.2,1996,1946.8,101325,0.010849,194.625,0.0428295,13.048,36.952,ABL,3,1996.99,0.0428295,1.9919,0.000373257,2.99057
446.4,1996,1946.81,101325,0.0108481,194.625,0.0428298,13.0565,36.9435,ABL,3,1996.99,0.0428298,1.99127,0.000373171,2.99057
446.6,1996,1946.83,101325,0.0108472,194.625,0.0428301,13.0651,36.9349,ABL,3,1996.99,0.0428301,1.99064,0.000373084,2.99057
446.8,1996,1946.84,101325,0.0108463,194.626,0.0428304,13.0737,36.9263,ABL,3,1996.99,0.0428304,1.99001,0.000372998,2.99057
447,1996,1946.85,101325,0.0108454,194.626,0.0428307,13.0822,36.9178,ABL,3,1996.99,0.0428307,1.98938,0.000372911,2.99057
447.2,1996,1946.86,101325,0.0108444,194.627,0.042831,13.0908,36.9092,ABL,3,1996.99,0.042831,1.98875,0.000372825,2.99057
447.4,1996,1946.87,101325,0.0108435,194.627,0.0428313,13.0994,36.9006,ABL,3,1996.99,0.0428313,1.98812,0.000372738,2.99057
447.6,1996,1946.88,101325,0.0108426,194.628,0.0428316,13.1079,36.8921,ABL,3,1996.99,0.0428316,1.98749,0.000372652,2.99057
447.8,1996,1946.89,101325,0.0108417,194.628,0.0428319,13.1165,36.8835,ABL,3,1996.99,0.0428319,1.98686,0.000372565,2.99058
448,1996,1946.9,101325,0.0108408,194.629,0.0428322,13.1251,36.8749,ABL,3,1996.99,0.0428322,1.98623,0.000372478,2.99058
448.2,1996,1946.91,101325,0.0108399,194.629,0.0428325,13.1336,36.8664,ABL,3,1996.99,0.0428325,1.9856,0.000372392,2.99058
448.4,1996,1946.92,101325,0.0108389,194.629,0.0428328,13.1422,36.8578,ABL,3,1996.99,0.0428328,1.98498,0.000372305,2.99058
448.6,1996,1946.94,101325,0.010838,194.63,0.0428331,13.1508,36.8492,ABL,3,1996.99,0.0428331,1.98435,0.000372219,2.99058
448.8,1996,1946.95,101325,0.0108371,194.63,0.0428334,13.1593,36.8407,ABL,3,1996.99,0.0428334,1.98372,0.000372132,2.99058
449,1996,1946.96,101325,0.0108362,194.631,0.0428337,13.1679,36.8321,ABL,3,1996.99,0.0428337,1.98309,0.000372046,2.99058
449.2,1996,1946.97,101325,0.0108353,194.631,0.042834,13.1765,36.8235,ABL,3,1996.99,0.042834,1.98246,0.000371959,2.99058
449.4,1996,1946.98,101325,0.0108343,194.632,0.0428343,13.185,36.815,ABL,3,1996.99,0.0428343,1.98183,0.000371873,2.99058
449.6,1996,1946.99,101325,0.0108334,194.632,0.0428346,13.1936,36.8064,ABL,3,1996.99,0.0428346,1.9812,0.000371786,2.99058
449.8,1996,1947,101325,0.0108325,194.633,0.0428349,13.2022,36.7978,ABL,3,1996.99,0.0428349,1.98057,0.0003717,2.99058
450,1996,1947.01,101325,0.0108316,194.633,0.0428352,13.2107,36.7893,ABL,3,1996.99,0.0428352,1.97994,0.000371613,2.99058
450.2,1996,1947.02,101325,0.0108307,194.634,0.0428354,13.2193,36.7807,ABL,3,1996.99,0.0428354,1.97931,0.000371527,2.99058
450.4,1996,1947.04,101325,0.0108297,194.634,0.0428357,13.2279,36.7721,ABL,3,1996.99,0.0428357,1.97868,0.00037144,2.99058
450.6,1996,1947.05,101325,0.0108288,194.634,0.042836,13.2364,36.7636,ABL,3,1996.99,0.042836,1.97806,0.000371354,2.99058
450.8,1996,1947.06,101325,0.0108279,194.635,0.0428363,13.245,36.755,ABL,3,1996.99,0.0428363,1.97743,0.000371267,2.99058
451,1996,1947.07,101325,0.010827,194.635,0.0428366,13.2536,36.7464,ABL,3,1996.99,0.0428366,1.9768,0.00037118,2.99058
451.2,1996,1947.08,101325,0.010826,194.636,0.0428369,13.2621,36.7379,ABL,3,1996.99,0.0428369,1.97617,0.000371094,2.99058
451.4,1996,1947.09,101325,0.0108251,194.636,0.0428372,13.2707,36.7293,ABL,3,1996.99,0.0428372,1.97554,0.000371007,2.99058
451.6,1996,1947.1,101325,0.0108242,194.637,0.0428375,13.2793,36.7207,ABL,3,1996.99,0.0428375,1.97491,0.000370921,2.99058
451.8,1996,1947.11,101325,0.0108233,194.637,0.0428377,13.2878,36.7122,ABL,3,1996.99,0.0428377,1.97428,0.000370834,2.99058
452,1996,1947.12,101325,0.0108223,194.638,0.042838,13.2964,36.7036,ABL,3,1996.99,0.042838,1.97365,0.000370748,2.99058
452.2,1996,1947.13,101325,0.0108214,194.638,0.0428383,13.305,36.695,ABL,3,1996.99,0.0428383,1.97302,0.000370661,2.99058
452.4,1996,1947.15,101325,0.0108205,194.639,0.0428386,13.3135,36.6865,ABL,3,1996.99,0.0428386,1.9724,0.000370575,2.99058
452.6,1996,1947.16,101325,0.0108196,194.639,0.0428389,13.3221,36.6779,ABL,3,1996.99,0.0428389,1.97177,0.000370488,2.99058
452.8,1996,1947.17,101325,0.0108186,194.639,0.0428391,13.3307,36.6693,ABL,3,1996.99,0.0428391,1.97114,0.000370402,2.99058
453,1996,1947.18,101325,0.0108177,194.64,0.0428394,13.3392,36.6608,ABL,3,1996.99,0.0428394,1.97051,0.000370315,2.99058
453.2,1996,1947.19,101325,0.0108168,194.64,0.0428397,13.3478,36.6522,ABL,3,1996.99,0.0428397,1.96988,0.000370228,2.99058
453.4,1996,1947.2,101325,0.0108159,194.641,0.04284,13.3564,36.6436,ABL,3,1996.99,0.04284,1.96925,0.000370142,2.99058
453.6,1996,1947.21,101325,0.0108149,194.641,0.0428403,13.3649,36.6351,ABL,3,1996.99,0.0428403,1.96862,0.000370055,2.99058
453.8,1996,1947.22,101325,0.010814,194.642,0.0428405,13.3735,36.6265,ABL,3,1996.99,0.0428405,1.96799,0.000369969,2.99058
454,1996,1947.23,101325,0.0108131,194.642,0.0428408,13.3821,36.6179,ABL,3,1996.99,0.0428408,1.96736,0.000369882,2.99058
454.2,1996,1947.25,101325,0.0108121,194.643,0.0428411,13.3906,36.6094,ABL,3,1996.99,0.0428411,1.96674,0.000369796,2.99058
454.4,1996,1947.26,101325,0.0108112,194.643,0.0428414,13.3992,36.6008,ABL,3,1996.99,0.0428414,1.96611,0.000369709,2.99058
454.6,1996,1947.27,101325,0.0108103,194.644,0.0428416,13.4078,36.5922,ABL,3,1996.99,0.0428416,1.96548,0.000369623,2.99058
454.8,1996,1947.28,101325,0.0108093,194.644,0.0428419,13.4164,36.5836,ABL,3,1996.99,0.0428419,1.96485,0.000369536,2.99058
455,1996,1947.29,101325,0.0108084,194.644,0.0428422,13.4249,36.5751,ABL,3,1996.99,0.0428422,1.96422,0.00036945,2.99058
455.2,1996,1947.3,101325,0.0108075,194.645,0.0428424,13.4335,36.5665,ABL,3,1996.98,0.0428424,1.96359,0.000369363,2.99058
455.4,1996,1947.31,101325,0.0108066,194.645,0.0428427,13.4421,36.5579,ABL,3,1996.98,0.0428427,1.96296,0.000369276,2.99058
455.6,1996,1947.32,101325,0.0108056,194.646,0.042843,13.4506,36.5494,ABL,3,1996.98,0.042843,1.96233,0.00036919,2.99058
455.8,1996,1947.33,101325,0.0108047,194.646,0.0428433,13.4592,36.5408,ABL,3,1996.98,0.0428433,1.96171,0.000369103,2.99058
456,1996,1947.34,101325,0.0108038,194.647,0.0428435,13.4678,36.5322,ABL,3,1996.98,0.0428435,1.96108,0.000369017,2.99058
456.2,1996,1947.36,101325,0.0108028,194.647,0.0428438,13.4763,36.5237,ABL,3,1996.98,0.0428438,1.96045,0.00036893,2.99058
456.4,1996,1947.37,101325,0.0108019,194.648,0.0428441,13.4849,36.5151,ABL,3,1996.98,0.0428441,1.95982,0.000368844,2.99058
456.6,1996,1947.38,101325,0.010801,194.648,0.0428443,13.4935,36.5065,ABL,3,1996.98,0.0428443,1.95919,0.000368757,2.99058
456.8,1996,1947.39,101325,0.0108,194.649,0.0428446,13.502,36.498,ABL,3,1996.98,0.0428446,1.95856,0.000368671,2.99058
457,1996,1947.4,101325,0.0107991,194.649,0.0428449,13.5106,36.4894,ABL,3,1996.98,0.0428449,1.95793,0.000368584,2.99058
457.2,1996,1947.41,101325,0.0107982,194.65,0.0428451,13.5192,36.4808,ABL,3,1996.98,0.0428451,1.9573,0.000368497,2.99058
457.4,1996,1947.42,101325,0.0107972,194.65,0.0428454,13.5277,36.4723,ABL,3,1996.98,0.0428454,1.95668,0.000368411,2.99058
457.6,1996,1947.43,101325,0.0107963,194.65,0.0428456,13.5363,36.4637,ABL,3,1996.98,0.0428456,1.95605,0.000368324,2.99058
457.8,1996,1947.44,101325,0.0107954,194.651,0.0428459,13.5449,36.4551,ABL,3,1996.98,0.0428459,1.95542,0.000368238,2.99058
458,1996,1947.45,101325,0.0107944,194.651,0.0428462,13.5535,36.4465,ABL,3,1996.98,0.0428462,1.95479,0.000368151,2.99058
458.2,1996,1947.47,101325,0.0107935,194.652,0.0428464,13.562,36.438,ABL,3,1996.98,0.0428464,1.95416,0.000368065,2.99058
458.4,1996,1947.48,101325,0.0107925,194.652,0.0428467,13.5706,36.4294,ABL,3,1996.98,0.0428467,1.95353,0.000367978,2.99058
458.6,1996,1947.49,101325,0.0107916,194.653,0.0428469,13.5792,36.4208,ABL,3,1996.98,0.0428469,1.9529,0.000367892,2.99058
458.8,1996,1947.5,101325,0.0107907,194.653,0.0428472,13.5877,36.4123,ABL,3,1996.98,0.0428472,1.95228,0.000367805,2.99058
459,1996,1947.51,101325,0.0107897,194.654,0.0428475,13.5963,36.4037,ABL,3,1996.98,0.0428475,1.95165,0.000367718,2.99058
459.2,1996,1947.52,101325,0.0107888,194.654,0.0428477,13.6049,36.3951,ABL,3,1996.98,0.0428477,1.95102,0.000367632,2.99058
459.4,1996,1947.53,101325,0.0107879,194.655,0.042848,13.6134,36.3866,ABL,3,1996.98,0.042848,1.95039,0.000367545,2.99058
459.6,1996,1947.54,101325,0.0107869,194.655,0.0428482,13.622,36.378,ABL,3,1996.98,0.0428482,1.94976,0.000367459,2.99058
459.8,1996,1947.55,101325,0.010786,194.655,0.0428485,13.6306,36.3694,ABL,3,1996.98,0.0428485,1.94913,0.000367372,2.99058
460,1996,1947.57,101325,0.010785,194.656,0.0428487,13.6391,36.3609,ABL,3,1996.98,0.0428487,1.94851,0.000367286,2.99058
460.2,1996,1947.58,101325,0.0107841,194.656,0.042849,13.6477,36.3523,ABL,3,1996.98,0.042849,1.94788,0.000367199,2.99058
460.4,1996,1947.59,101325,0.0107832,194.657,0.0428493,13.6563,36.3437,ABL,3,1996.98,0.0428493,1.94725,0.000367113,2.99058
460.6,1996,1947.6,101325,0.0107822,194.657,0.0428495,13.6649,36.3351,ABL,3,1996.98,0.0428495,1.94662,0.000367026,2.99058
460.8,1996,1947.61,101325,0.0107813,194.658,0.0428498,13.6734,36.3266,ABL,3,1996.98,0.0428498,1.94599,0.000366939,2.99058
461,1996,1947.62,101325,0.0107803,194.658,0.04285,13.682,36.318,ABL,3,1996.98,0.04285,1.94536,0.000366853,2.99058
461.2,1996,1947.63,101325,0.0107794,194.659,0.0428503,13.6906,36.3094,ABL,3,1996.98,0.0428503,1.94473,0.000366766,2.99058
461.4,1996,1947.64,101325,0.0107784,194.659,0.0428505,13.6991,36.3009,ABL,3,1996.98,0.0428505,1.94411,0.00036668,2.99058
461.6,1996,1947.65,101325,0.0107775,194.66,0.0428508,13.7077,36.2923,ABL,3,1996.98,0.0428508,1.94348,0.000366593,2.99058
461.8,1996,1947.66,101325,0.0107766,194.66,0.042851,13.7163,36.2837,ABL,3,1996.98,0.042851,1.94285,0.000366507,2.99058
462,1996,1947.68,101325,0.0107756,194.661,0.0428513,13.7248,36.2752,ABL,3,1996.98,0.0428513,1.94222,0.00036642,2.99058
462.2,1996,1947.69,101325,0.0107747,194.661,0.0428515,13.7334,36.2666,ABL,3,1996.98,0.0428515,1.94159,0.000366333,2.99058
462.4,1996,1947.7,101325,0.0107737,194.661,0.0428517,13.742,36.258,ABL,3,1996.98,0.0428517,1.94096,0.000366247,2.99058
462.6,1996,1947.71,101325,0.0107728,194.662,0.042852,13.7506,36.2494,ABL,3,1996.98,0.042852,1.94034,0.00036616,2.99058
462.8,1996,1947.72,101325,0.0107718,194.662,0.0428522,13.7591,36.2409,ABL,3,1996.98,0.0428522,1.93971,0.000366074,2.99058
463,1996,1947.73,101325,0.0107709,194.663,0.0428525,13.7677,36.2323,ABL,3,1996.98,0.0428525,1.93908,0.000365987,2.99058
463.2,1996,1947.74,101325,0.01077,194.663,0.0428527,13.7763,36.2237,ABL,3,1996.98,0.0428527,1.93845,0.000365901,2.99058
463.4,1996,1947.75,101325,0.010769,194.664,0.042853,13.7848,36.2152,ABL,3,1996.98,0.042853,1.93782,0.000365814,2.99058
463.6,1996,1947.76,101325,0.0107681,194.664,0.0428532,13.7934,36.2066,ABL,3,1996.98,0.0428532,1.93719,0.000365727,2.99058
463.8,1996,1947.78,101325,0.0107671,194.665,0.0428535,13.802,36.198,ABL,3,1996.98,0.0428535,1.93657,0.000365641,2.99058
464,1996,1947.79,101325,0.0107662,194.665,0.0428537,13.8106,36.1894,ABL,3,1996.98,0.0428537,1.93594,0.000365554,2.99058
464.2,1996,1947.8,101325,0.0107652,194.666,0.0428539,13.8191,36.1809,ABL,3,1996.98,0.0428539,1.93531,0.000365468,2.99058
464.4,1996,1947.81,101325,0.0107643,194.666,0.0428542,13.8277,36.1723,ABL,3,1996.98,0.0428542,1.93468,0.000365381,2.99058
464.6,1996,1947.82,101325,0.0107633,194.667,0.0428544,13.8363,36.1637,ABL,3,1996.98,0.0428544,1.93405,0.000365295,2.99058
464.8,1996,1947.83,101325,0.0107624,194.667,0.0428547,13.8448,36.1552,ABL,3,1996.98,0.0428547,1.93342,0.000365208,2.99058
465,1996,1947.84,101325,0.0107614,194.668,0.0428549,13.8534,36.1466,ABL,3,1996.98,0.0428549,1.9328,0.000365121,2.99058
465.2,1996,1947.85,101325,0.0107605,194.668,0.0428551,13.862,36.138,ABL,3,1996.98,0.0428551,1.93217,0.000365035,2.99058
465.4,1996,1947.86,101325,0.0107595,194.668,0.0428554,13.8705,36.1295,ABL,3,1996.98,0.0428554,1.93154,0.000364948,2.99058
465.6,1996,1947.87,101325,0.0107586,194.669,0.0428556,13.8791,36.1209,ABL,3,1996.98,0.0428556,1.93091,0.000364862,2.99058
465.8,1996,1947.89,101325,0.0107576,194.669,0.0428559,13.8877,36.1123,ABL,3,1996.98,0.0428559,1.93028,0.000364775,2.99058
466,1996,1947.9,101325,0.0107567,194.67,0.0428561,13.8963,36.1037,ABL,3,1996.98,0.0428561,1.92966,0.000364689,2.99058
466.2,1996,1947.91,101325,0.0107557,194.67,0.0428563,13.9048,36.0952,ABL,3,1996.97,0.0428563,1.92903,0.000364602,2.99058
466.4,1996,1947.92,101325,0.0107548,194.671,0.0428566,13.9134,36.0866,ABL,3,1996.97,0.0428566,1.9284,0.000364515,2.99059
466.6,1996,1947.93,101325,0.0107538,194.671,0.0428568,13.922,36.078,ABL,3,1996.97,0.0428568,1.92777,0.000364429,2.99059
466.8,1996,1947.94,101325,0.0107529,194.672,0.042857,13.9305,36.0695,ABL,3,1996.97,0.042857,1.92714,0.000364342,2.99059
467,1996,1947.95,101325,0.0107519,194.672,0.0428573,13.9391,36.0609,ABL,3,1996.97,0.0428573,1.92651,0.000364256,2.99059
467.2,1996,1947.96,101325,0.010751,194.673,0.0428575,13.9477,36.0523,ABL,3,1996.97,0.0428575,1.92589,0.000364169,2.99059
467.4,1996,1947.97,101325,0.01075,194.673,0.0428577,13.9563,36.0437,ABL,3,1996.97,0.0428577,1.92526,0.000364082,2.99059
467.6,1996,1947.99,101325,0.0107491,194.674,0.042858,13.9648,36.0352,ABL,3,1996.97,0.042858,1.92463,0.000363996,2.99059
467.8,1996,1948,101325,0.0107481,194.674,0.0428582,13.9734,36.0266,ABL,3,1996.97,0.0428582,1.924,0.000363909,2.99059
468,1996,1948.01,101325,0.0107471,194.675,0.0428584,13.982,36.018,ABL,3,1996.97,0.0428584,1.92337,0.000363823,2.99059
468.2,1996,1948.02,101325,0.0107462,194.675,0.0428586,13.9905,36.0095,ABL,3,1996.97,0.0428586,1.92275,0.000363736,2.99059
468.4,1996,1948.03,101325,0.0107452,194.675,0.0428589,13.9991,36.0009,ABL,3,1996.97,0.0428589,1.92212,0.00036365,2.99059
468.6,1996,1948.04,101325,0.0107443,194.676,0.0428591,14.0077,35.9923,ABL,3,1996.97,0.0428591,1.92149,0.000363563,2.99059
468.8,1996,1948.05,101325,0.0107433,194.676,0.0428593,14.0163,35.9837,ABL,3,1996.97,0.0428593,1.92086,0.000363476,2.99059
469,1996,1948.06,101325,0.0107424,194.677,0.0428596,14.0248,35.9752,ABL,3,1996.97,0.0428596,1.92023,0.00036339,2.99059
469.2,1996,1948.07,101325,0.0107414,194.677,0.0428598,14.0334,35.9666,ABL,3,1996.97,0.0428598,1.91961,0.000363303,2.99059
469.4,1996,1948.08,101325,0.0107405,194.678,0.04286,14.042,35.958,ABL,3,1996.97,0.04286,1.91898,0.000363217,2.99059
469.6,1996,1948.1,101325,0.0107395,194.678,0.0428602,14.0506,35.9494,ABL,3,1996.97,0.0428602,1.91835,0.00036313,2.99059
469.8,1996,1948.11,101325,0.0107385,194.679,0.0428605,14.0591,35.9409,ABL,3,1996.97,0.0428605,1.91772,0.000363043,2.99059
470,1996,1948.12,101325,0.0107376,194.679,0.0428607,14.0677,35.9323,ABL,3,1996.97,0.0428607,1.91709,0.000362957,2.99059
470.2,1996,1948.13,101325,0.0107366,194.68,0.0428609,14.0763,35.9237,ABL,3,1996.97,0.0428609,1.91647,0.00036287,2.99059
